country,city,duration,stops,departure_time,arrival_time,airport_id,airline,price,duration_s_,departure_tod,arrival_tod,region,population,area,pop_density,coastline,migration,infant_mortality,gdp,birthrate,deathrate,distance
Algeria,Djanet,0 days 18:05:00,2.0,2024-03-15 08:10:00,2024-03-16 03:15:00,DJG,Royal Air Maroc,413.0,65100.0,Morning,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Djanet,0 days 18:05:00,3.0,2024-03-15 08:10:00,2024-03-16 03:15:00,DJG,Royal Air Maroc,417.0,65100.0,Morning,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Djanet,0 days 18:05:00,3.0,2024-03-15 08:10:00,2024-03-16 03:15:00,DJG,Royal Air Maroc,417.0,65100.0,Morning,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Djanet,1 days 04:15:00,2.0,2024-03-15 19:15:00,2024-03-17 00:30:00,DJG,Air France,335.0,101700.0,Evening,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Djanet,1 days 06:55:00,2.0,2024-03-15 16:35:00,2024-03-17 00:30:00,DJG,Air France,376.0,111300.0,Afternoon,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Djanet,1 days 04:15:00,2.0,2024-03-15 19:15:00,2024-03-17 00:30:00,DJG,Air France,444.0,101700.0,Evening,Night,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1938.26
Algeria,Constantine,0 days 05:55:00,1.0,2024-03-15 12:20:00,2024-03-15 19:15:00,CZL,Royal Air Maroc,310.0,21300.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 10:05:00,1.0,2024-03-15 08:10:00,2024-03-15 19:15:00,CZL,Royal Air Maroc,320.0,36300.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 10:00:00,2.0,2024-03-15 08:10:00,2024-03-15 19:10:00,CZL,Royal Air Maroc,349.0,36000.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:45:00,2.0,2024-03-15 02:25:00,2024-03-15 19:10:00,CZL,Lufthansa,232.0,56700.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 11:00:00,2.0,2024-03-15 08:10:00,2024-03-15 20:10:00,CZL,Royal Air Maroc,349.0,39600.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 16:45:00,2.0,2024-03-15 02:25:00,2024-03-15 20:10:00,CZL,Lufthansa,232.0,60300.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 13:15:00,2.0,2024-03-15 16:35:00,2024-03-16 06:50:00,CZL,Air France,326.0,47700.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 18:05:00,2.0,2024-03-15 11:45:00,2024-03-16 06:50:00,CZL,TUI fly Belgium,255.0,65100.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 14:35:00,2.0,2024-03-15 16:35:00,2024-03-16 08:10:00,CZL,Air France,335.0,52500.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:35:00,2.0,2024-03-15 02:35:00,2024-03-15 19:10:00,CZL,Tunisair Express,334.0,56100.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:35:00,2.0,2024-03-15 16:35:00,2024-03-16 09:10:00,CZL,Air France,335.0,56100.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:40:00,2.0,2024-03-15 14:10:00,2024-03-16 06:50:00,CZL,Royal Air Maroc,344.0,56400.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:45:00,2.0,2024-03-15 02:25:00,2024-03-15 19:10:00,CZL,Lufthansa,347.0,56700.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 16:35:00,2.0,2024-03-15 02:35:00,2024-03-15 20:10:00,CZL,Tunisair Express,334.0,59700.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 17:00:00,2.0,2024-03-15 01:10:00,2024-03-15 19:10:00,CZL,Pegasus Airlines,332.0,61200.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 15:50:00,2.0,2024-03-15 02:25:00,2024-03-15 19:15:00,CZL,Lufthansa,365.0,57000.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 17:00:00,2.0,2024-03-15 14:10:00,2024-03-16 08:10:00,CZL,Royal Air Maroc,344.0,61200.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 17:30:00,2.0,2024-03-15 12:20:00,2024-03-16 06:50:00,CZL,Royal Air Maroc,338.0,63000.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,1 days 00:20:00,2.0,2024-03-15 18:15:00,2024-03-16 19:35:00,CZL,Transavia,196.0,87600.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Constantine,0 days 10:00:00,2.0,2024-03-15 08:10:00,2024-03-15 19:10:00,CZL,Air France,502.0,36000.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1330.64
Algeria,Oran,0 days 05:25:00,1.0,2024-03-15 11:00:00,2024-03-15 17:25:00,ORN,Royal Air Maroc,228.0,19500.0,Morning,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 06:50:00,1.0,2024-03-15 13:25:00,2024-03-15 21:15:00,ORN,Royal Air Maroc,313.0,24600.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 08:20:00,1.0,2024-03-15 13:25:00,2024-03-15 22:45:00,ORN,Royal Air Maroc,313.0,30000.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 10:30:00,2.0,2024-03-15 11:45:00,2024-03-15 23:15:00,ORN,TUI fly Belgium,259.0,37800.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 10:50:00,2.0,2024-03-15 11:45:00,2024-03-15 23:35:00,ORN,TUI fly Belgium,259.0,39000.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 09:25:00,1.0,2024-03-15 12:20:00,2024-03-15 22:45:00,ORN,Royal Air Maroc,313.0,33900.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 16:05:00,2.0,2024-03-15 02:25:00,2024-03-15 19:30:00,ORN,Lufthansa,228.0,57900.0,Night,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 14:00:00,2.0,2024-03-15 08:15:00,2024-03-15 23:15:00,ORN,Royal Air Maroc,270.0,50400.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 12:05:00,1.0,2024-03-15 08:10:00,2024-03-15 21:15:00,ORN,Royal Air Maroc,323.0,43500.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 14:20:00,2.0,2024-03-15 08:15:00,2024-03-15 23:35:00,ORN,Royal Air Maroc,270.0,51600.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 18:25:00,2.0,2024-03-15 18:15:00,2024-03-16 13:40:00,ORN,Transavia,200.0,66300.0,Afternoon,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 13:35:00,1.0,2024-03-15 08:10:00,2024-03-15 22:45:00,ORN,Royal Air Maroc,323.0,48900.0,Morning,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 22:45:00,1.0,2024-03-15 08:15:00,2024-03-16 08:00:00,ORN,Royal Air Maroc,158.0,81900.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 10:05:00,2.0,2024-03-15 02:35:00,2024-03-15 13:40:00,ORN,Tunisair Express,398.0,36300.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 14:00:00,3.0,2024-03-15 02:25:00,2024-03-15 17:25:00,ORN,Lufthansa,346.0,50400.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 22:45:00,2.0,2024-03-15 18:15:00,2024-03-16 18:00:00,ORN,Transavia,200.0,81900.0,Afternoon,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 13:40:00,2.0,2024-03-15 16:35:00,2024-03-16 07:15:00,ORN,Air France,380.0,49200.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 14:25:00,2.0,2024-03-15 16:35:00,2024-03-16 08:00:00,ORN,Air France,380.0,51900.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,0 days 15:15:00,2.0,2024-03-15 01:10:00,2024-03-15 17:25:00,ORN,Pegasus Airlines,408.0,54900.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Oran,1 days 03:15:00,2.0,2024-03-15 18:15:00,2024-03-16 22:30:00,ORN,Transavia,200.0,98100.0,Afternoon,Evening,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,680.09
Algeria,Setif,0 days 14:00:00,2.0,2024-03-15 02:25:00,2024-03-15 17:25:00,QSF,Lufthansa,217.0,50400.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 08:15:00,2.0,2024-03-15 08:10:00,2024-03-15 17:25:00,QSF,Royal Air Maroc,341.0,29700.0,Morning,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 13:55:00,2.0,2024-03-15 16:35:00,2024-03-16 07:30:00,QSF,Air France,320.0,50100.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 13:50:00,2.0,2024-03-15 02:35:00,2024-03-15 17:25:00,QSF,Tunisair Express,326.0,49800.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 18:45:00,2.0,2024-03-15 11:45:00,2024-03-16 07:30:00,QSF,TUI fly Belgium,247.0,67500.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 16:20:00,2.0,2024-03-15 14:10:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,336.0,58800.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 19:30:00,3.0,2024-03-15 11:00:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,282.0,70200.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 22:15:00,2.0,2024-03-15 08:15:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,258.0,80100.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 18:10:00,2.0,2024-03-15 12:20:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,331.0,65400.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 17:20:00,2.0,2024-03-15 19:15:00,2024-03-16 13:35:00,QSF,Air France,356.0,62400.0,Evening,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 17:20:00,2.0,2024-03-15 19:15:00,2024-03-16 13:35:00,QSF,Air France,356.0,62400.0,Evening,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,1 days 01:40:00,2.0,2024-03-15 11:30:00,2024-03-16 14:10:00,QSF,TAP Air Portugal,237.0,92400.0,Morning,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 22:15:00,3.0,2024-03-15 08:15:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,305.0,80100.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 22:15:00,3.0,2024-03-15 08:15:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,305.0,80100.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 20:00:00,2.0,2024-03-15 16:35:00,2024-03-16 13:35:00,QSF,Air France,396.0,72000.0,Afternoon,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 20:00:00,2.0,2024-03-15 16:35:00,2024-03-16 13:35:00,QSF,Air France,398.0,72000.0,Afternoon,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 17:05:00,2.0,2024-03-15 13:25:00,2024-03-16 07:30:00,QSF,Royal Air Maroc,463.0,61500.0,Afternoon,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 13:50:00,3.0,2024-03-15 02:35:00,2024-03-15 17:25:00,QSF,Tunisair Express,527.0,49800.0,Night,Afternoon,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,0 days 22:20:00,2.0,2024-03-15 08:10:00,2024-03-16 07:30:00,QSF,Air France,431.0,80400.0,Morning,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Algeria,Setif,1 days 11:15:00,2.0,2024-03-15 19:15:00,2024-03-17 07:30:00,QSF,Air France,231.0,126900.0,Evening,Morning,NORTHERN AFRICA,32930091,6168682.7826,35.741862,0.04,-0.39,31.0,6000.0,17.14,4.61,1221.22
Angola,Catumbela,0 days 19:40:00,1.0,2024-03-15 22:05:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,861.0,70800.0,Evening,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 01:10:00,2.0,2024-03-15 16:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,744.0,90600.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:15:00,2.0,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,723.0,108900.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 01:10:00,3.0,2024-03-15 16:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,910.0,90600.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:15:00,3.0,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,889.0,108900.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:15:00,3.0,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,889.0,108900.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 04:25:00,3.0,2024-03-15 13:20:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1144.0,102300.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 04:45:00,3.0,2024-03-15 13:00:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1179.0,103500.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:00:00,3.0,2024-03-15 11:45:00,2024-03-16 18:45:00,CBT,TUI fly Belgium,1154.0,108000.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 04:45:00,3.0,2024-03-15 13:00:00,2024-03-16 18:45:00,CBT,ITA Airways,1216.0,103500.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 04:10:00,3.0,2024-03-15 13:35:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1233.0,101400.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 09:55:00,3.0,2024-03-15 07:50:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1158.0,122100.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:15:00,4.0,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,1191.0,108900.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 15:10:00,3.0,2024-03-15 02:35:00,2024-03-16 18:45:00,CBT,Tunisair Express,1144.0,141000.0,Night,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 04:20:00,3.0,2024-03-15 13:25:00,2024-03-16 18:45:00,CBT,Royal Air Maroc,1424.0,102000.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 06:15:00,4.0,2024-03-15 11:30:00,2024-03-16 18:45:00,CBT,TAP Air Portugal,1321.0,108900.0,Morning,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 15:20:00,4.0,2024-03-15 02:25:00,2024-03-16 18:45:00,CBT,Lufthansa,1165.0,141600.0,Night,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 16:35:00,4.0,2024-03-15 01:10:00,2024-03-16 18:45:00,CBT,Pegasus Airlines,1138.0,146100.0,Night,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 16:35:00,4.0,2024-03-15 01:10:00,2024-03-16 18:45:00,CBT,Pegasus Airlines,1155.0,146100.0,Night,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Catumbela,1 days 15:10:00,4.0,2024-03-15 02:35:00,2024-03-16 18:45:00,CBT,Tunisair Express,1200.0,141000.0,Night,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,5693.07
Angola,Luanda,0 days 06:05:00,0.0,2024-03-15 22:05:00,2024-03-16 05:10:00,LAD,Royal Air Maroc,546.0,21900.0,Evening,Night,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 13:25:00,1.0,2024-03-15 16:35:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,557.0,48300.0,Afternoon,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 18:30:00,1.0,2024-03-15 11:30:00,2024-03-16 07:00:00,LAD,TAP Air Portugal,531.0,66600.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 19:00:00,2.0,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,590.0,68400.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 19:00:00,2.0,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,604.0,68400.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 19:00:00,2.0,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,689.0,68400.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 19:00:00,2.0,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,709.0,68400.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 21:10:00,2.0,2024-03-15 19:00:00,2024-03-16 17:10:00,LAD,Royal Air Maroc,619.0,76200.0,Evening,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 19:00:00,3.0,2024-03-15 11:00:00,2024-03-16 07:00:00,LAD,Royal Air Maroc,654.0,68400.0,Morning,Morning,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,1 days 03:40:00,1.0,2024-03-15 16:35:00,2024-03-16 21:15:00,LAD,Royal Air Maroc,454.0,99600.0,Afternoon,Evening,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,0 days 20:50:00,2.0,2024-03-15 16:35:00,2024-03-16 14:25:00,LAD,Royal Air Maroc,723.0,75000.0,Afternoon,Afternoon,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,1 days 02:00:00,2.0,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,488.0,93600.0,Afternoon,Evening,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
Angola,Luanda,1 days 02:00:00,2.0,2024-03-15 18:15:00,2024-03-16 21:15:00,LAD,Transavia,488.0,93600.0,Afternoon,Evening,SUB-SAHARAN AFRICA,12127071,3228940.533,25.122902999999997,0.13,0.0,191.19,1900.0,45.11,24.2,593.54
